"id","subject_id","student_id","grade","time_of"
4336,1,a482ef,7,2023-11-08
4337,3,a482ef,5,2023-11-08
4338,7,a482ef,2,2023-11-08
4339,5,a482ef,4,2023-11-08
4340,5,"000a1b",4,2023-11-09
4341,7,"000a1b",2,2023-11-09
4342,1,"000a1b",1,2023-11-09
4343,8,"000a1b",9,2023-11-09
4344,4,"000a1b",4,2023-11-09
4345,5,b85d7b,8,2023-11-09
4346,7,b85d7b,8,2023-11-09
4347,1,b85d7b,11,2023-11-09
4348,8,b85d7b,6,2023-11-09
4349,4,b85d7b,3,2023-11-09
4350,5,"6f7010",3,2023-11-09
4351,7,"6f7010",2,2023-11-09
4352,1,"6f7010",12,2023-11-09
4353,8,"6f7010",2,2023-11-09
4354,4,"6f7010",7,2023-11-09
4355,5,"929b52",1,2023-11-09
4356,7,"929b52",7,2023-11-09
4357,1,"929b52",5,2023-11-09
4358,8,"929b52",6,2023-11-09
4359,4,"929b52",2,2023-11-09
4360,5,"1e77b0",2,2023-11-09
4361,7,"1e77b0",9,2023-11-09
4362,1,"1e77b0",8,2023-11-09
4363,8,"1e77b0",3,2023-11-09
4364,4,"1e77b0",8,2023-11-09
4365,6,"2d30ec",3,2023-11-10
4366,1,"2d30ec",11,2023-11-10
4367,3,"2d30ec",4,2023-11-10
4368,8,"2d30ec",11,2023-11-10
4369,2,"2d30ec",1,2023-11-10
4370,6,b706e0,11,2023-11-10
4371,1,b706e0,6,2023-11-10
4372,3,b706e0,2,2023-11-10
4373,8,b706e0,12,2023-11-10
4374,2,b706e0,9,2023-11-10
4375,6,"960b19",4,2023-11-10
4376,1,"960b19",9,2023-11-10
4377,3,"960b19",3,2023-11-10
4378,8,"960b19",6,2023-11-10
4379,2,"960b19",7,2023-11-10
4380,6,e62b25,11,2023-11-10
4381,1,e62b25,10,2023-11-10
4382,3,e62b25,4,2023-11-10
4383,8,e62b25,7,2023-11-10
4384,2,e62b25,5,2023-11-10
4385,3,"39be13",11,2023-11-13
4386,1,"39be13",9,2023-11-13
4387,4,"39be13",8,2023-11-13
4388,5,"39be13",8,2023-11-13
4389,2,"39be13",4,2023-11-13
4390,3,"997a44",1,2023-11-13
4391,1,"997a44",12,2023-11-13
4392,4,"997a44",10,2023-11-13
4393,5,"997a44",8,2023-11-13
4394,2,"997a44",10,2023-11-13
4395,3,dcdc9b,2,2023-11-13
4396,1,dcdc9b,11,2023-11-13
4397,4,dcdc9b,9,2023-11-13
4398,5,dcdc9b,3,2023-11-13
4399,2,dcdc9b,5,2023-11-13
4400,3,"11b9cb",11,2023-11-13
4401,1,"11b9cb",10,2023-11-13
4402,4,"11b9cb",7,2023-11-13
4403,5,"11b9cb",11,2023-11-13
4404,2,"11b9cb",5,2023-11-13
4405,1,a482ef,10,2023-11-14
4406,6,a482ef,2,2023-11-14
4407,8,a482ef,5,2023-11-14
4408,3,a482ef,2,2023-11-14
4409,1,"549cec",9,2023-11-14
4410,6,"549cec",12,2023-11-14
4411,8,"549cec",7,2023-11-14
4412,3,"549cec",4,2023-11-14
4413,1,"80cc75",12,2023-11-14
4414,6,"80cc75",2,2023-11-14
4415,8,"80cc75",11,2023-11-14
4416,3,"80cc75",12,2023-11-14
4417,1,"960b19",7,2023-11-14
4418,6,"960b19",5,2023-11-14
4419,8,"960b19",8,2023-11-14
4420,3,"960b19",10,2023-11-14
4421,2,"549cec",4,2023-11-15
4422,5,"549cec",9,2023-11-15
4423,4,"549cec",4,2023-11-15
4424,7,"549cec",1,2023-11-15
4425,6,"549cec",12,2023-11-15
4426,2,"960b19",1,2023-11-15
4427,5,"960b19",9,2023-11-15
4428,4,"960b19",3,2023-11-15
4429,7,"960b19",1,2023-11-15
4430,6,"960b19",1,2023-11-15
4431,2,"6f234a",1,2023-11-15
4432,5,"6f234a",1,2023-11-15
4433,4,"6f234a",3,2023-11-15
4434,7,"6f234a",7,2023-11-15
4435,6,"6f234a",6,2023-11-15
4436,2,"6f7010",5,2023-11-15
4437,5,"6f7010",2,2023-11-15
4438,4,"6f7010",6,2023-11-15
4439,7,"6f7010",7,2023-11-15
4440,6,"6f7010",12,2023-11-15
4441,2,"11b9cb",1,2023-11-15
4442,5,"11b9cb",5,2023-11-15
4443,4,"11b9cb",4,2023-11-15
4444,7,"11b9cb",3,2023-11-15
4445,6,"11b9cb",5,2023-11-15
4446,1,ab288c,10,2023-11-16
4447,2,ab288c,6,2023-11-16
4448,4,ab288c,3,2023-11-16
4449,7,ab288c,2,2023-11-16
4450,5,ab288c,6,2023-11-16
4451,1,b9b00b,2,2023-11-16
4452,2,b9b00b,9,2023-11-16
4453,4,b9b00b,1,2023-11-16
4454,7,b9b00b,1,2023-11-16
4455,5,b9b00b,3,2023-11-16
4456,1,"7bfb92",11,2023-11-16
4457,2,"7bfb92",11,2023-11-16
4458,4,"7bfb92",8,2023-11-16
4459,7,"7bfb92",7,2023-11-16
4460,5,"7bfb92",5,2023-11-16
4461,1,edbed6,9,2023-11-16
4462,2,edbed6,2,2023-11-16
4463,4,edbed6,10,2023-11-16
4464,7,edbed6,1,2023-11-16
4465,5,edbed6,1,2023-11-16
4466,3,dcdc9b,9,2023-11-17
4467,5,dcdc9b,6,2023-11-17
4468,1,dcdc9b,10,2023-11-17
4469,6,dcdc9b,5,2023-11-17
4470,3,c77731,4,2023-11-17
4471,5,c77731,3,2023-11-17
4472,1,c77731,7,2023-11-17
4473,6,c77731,12,2023-11-17
4474,3,bbdcca,1,2023-11-17
4475,5,bbdcca,1,2023-11-17
4476,1,bbdcca,4,2023-11-17
4477,6,bbdcca,1,2023-11-17
4478,3,d022bd,1,2023-11-17
4479,5,d022bd,10,2023-11-17
4480,1,d022bd,4,2023-11-17
4481,6,d022bd,12,2023-11-17
4482,3,b706e0,12,2023-11-17
4483,5,b706e0,2,2023-11-17
4484,1,b706e0,5,2023-11-17
4485,6,b706e0,10,2023-11-17
4486,2,"6f234a",12,2023-11-20
4487,5,"6f234a",3,2023-11-20
4488,4,"6f234a",8,2023-11-20
4489,3,"6f234a",3,2023-11-20
4490,2,"83d833",12,2023-11-20
4491,5,"83d833",12,2023-11-20
4492,4,"83d833",12,2023-11-20
4493,3,"83d833",12,2023-11-20
4494,2,"7bfb92",6,2023-11-20
4495,5,"7bfb92",8,2023-11-20
4496,4,"7bfb92",5,2023-11-20
4497,3,"7bfb92",5,2023-11-20
4498,2,c91a13,5,2023-11-20
4499,5,c91a13,12,2023-11-20
4500,4,c91a13,1,2023-11-20
4501,3,c91a13,10,2023-11-20
4502,2,bbdcca,4,2023-11-20
4503,5,bbdcca,11,2023-11-20
4504,4,bbdcca,6,2023-11-20
4505,3,bbdcca,1,2023-11-20
4506,1,"000a1b",10,2023-11-21
4507,4,"000a1b",7,2023-11-21
4508,8,"000a1b",1,2023-11-21
4509,2,"000a1b",6,2023-11-21
4510,1,"1e77b0",7,2023-11-21
4511,4,"1e77b0",2,2023-11-21
4512,8,"1e77b0",10,2023-11-21
4513,2,"1e77b0",7,2023-11-21
4514,1,"2d30ec",1,2023-11-21
4515,4,"2d30ec",5,2023-11-21
4516,8,"2d30ec",1,2023-11-21
4517,2,"2d30ec",3,2023-11-21
4518,1,c91a13,12,2023-11-21
4519,4,c91a13,12,2023-11-21
4520,8,c91a13,5,2023-11-21
4521,2,c91a13,12,2023-11-21
4522,5,"3762de",12,2023-11-22
4523,6,"3762de",2,2023-11-22
4524,2,"3762de",8,2023-11-22
4525,4,"3762de",7,2023-11-22
4526,3,"3762de",12,2023-11-22
4527,5,"2d30ec",10,2023-11-22
4528,6,"2d30ec",2,2023-11-22
4529,2,"2d30ec",2,2023-11-22
4530,4,"2d30ec",1,2023-11-22
4531,3,"2d30ec",4,2023-11-22
4532,5,b9b00b,9,2023-11-22
4533,6,b9b00b,3,2023-11-22
4534,2,b9b00b,7,2023-11-22
4535,4,b9b00b,11,2023-11-22
4536,3,b9b00b,12,2023-11-22
4537,5,c77731,12,2023-11-22
4538,6,c77731,5,2023-11-22
4539,2,c77731,6,2023-11-22
4540,4,c77731,1,2023-11-22
4541,3,c77731,12,2023-11-22
4542,4,d022bd,2,2023-11-23
4543,6,d022bd,6,2023-11-23
4544,5,d022bd,6,2023-11-23
4545,3,d022bd,1,2023-11-23
4546,7,d022bd,2,2023-11-23
4547,4,bbdcca,4,2023-11-23
4548,6,bbdcca,5,2023-11-23
4549,5,bbdcca,1,2023-11-23
4550,3,bbdcca,7,2023-11-23
4551,7,bbdcca,9,2023-11-23
4552,4,"6f234a",2,2023-11-23
4553,6,"6f234a",6,2023-11-23
4554,5,"6f234a",12,2023-11-23
4555,3,"6f234a",12,2023-11-23
4556,7,"6f234a",1,2023-11-23
4557,4,ab288c,1,2023-11-23
4558,6,ab288c,5,2023-11-23
4559,5,ab288c,1,2023-11-23
4560,3,ab288c,8,2023-11-23
4561,7,ab288c,4,2023-11-23
4562,4,a06b5a,6,2023-11-23
4563,6,a06b5a,11,2023-11-23
4564,5,a06b5a,8,2023-11-23
4565,3,a06b5a,6,2023-11-23
4566,7,a06b5a,4,2023-11-23
4567,5,"1e77b0",8,2023-11-24
4568,3,"1e77b0",3,2023-11-24
4569,6,"1e77b0",1,2023-11-24
4570,8,"1e77b0",9,2023-11-24
4571,5,b706e0,10,2023-11-24
4572,3,b706e0,9,2023-11-24
4573,6,b706e0,10,2023-11-24
4574,8,b706e0,3,2023-11-24
4575,5,b723f5,1,2023-11-24
4576,3,b723f5,3,2023-11-24
4577,6,b723f5,8,2023-11-24
4578,8,b723f5,2,2023-11-24
4579,5,"2d30ec",6,2023-11-24
4580,3,"2d30ec",11,2023-11-24
4581,6,"2d30ec",8,2023-11-24
4582,8,"2d30ec",10,2023-11-24
